"Notes"	"Occurrence State"	"Occurrence State Code"	"MMWR Year"	"MMWR Year Code"	"MMWR Week"	"MMWR Week Code"	Deaths	Population	Crude Rate
	"Missouri"	"29"	"2020"	"2020"	"2020 Week 27 ending July 04, 2020"	"2020/27"	23	Not Applicable	Not Applicable
	"Missouri"	"29"	"2020"	"2020"	"2020 Week 28 ending July 11, 2020"	"2020/28"	20	Not Applicable	Not Applicable
	"Missouri"	"29"	"2020"	"2020"	"2020 Week 29 ending July 18, 2020"	"2020/29"	29	Not Applicable	Not Applicable
	"Missouri"	"29"	"2020"	"2020"	"2020 Week 30 ending July 25, 2020"	"2020/30"	21	Not Applicable	Not Applicable
	"Missouri"	"29"	"2020"	"2020"	"2020 Week 31 ending August 01, 2020"	"2020/31"	27	Not Applicable	Not Applicable
	"Missouri"	"29"	"2020"	"2020"	"2020 Week 32 ending August 08, 2020"	"2020/32"	30	Not Applicable	Not Applicable
	"Missouri"	"29"	"2020"	"2020"	"2020 Week 33 ending August 15, 2020"	"2020/33"	26	Not Applicable	Not Applicable
	"Missouri"	"29"	"2020"	"2020"	"2020 Week 34 ending August 22, 2020"	"2020/34"	26	Not Applicable	Not Applicable
	"Missouri"	"29"	"2020"	"2020"	"2020 Week 35 ending August 29, 2020"	"2020/35"	35	Not Applicable	Not Applicable
	"Missouri"	"29"	"2020"	"2020"	"2020 Week 36 ending September 05, 2020"	"2020/36"	28	Not Applicable	Not Applicable
	"Missouri"	"29"	"2020"	"2020"	"2020 Week 37 ending September 12, 2020"	"2020/37"	22	Not Applicable	Not Applicable
	"Missouri"	"29"	"2020"	"2020"	"2020 Week 38 ending September 19, 2020"	"2020/38"	31	Not Applicable	Not Applicable
	"Missouri"	"29"	"2020"	"2020"	"2020 Week 39 ending September 26, 2020"	"2020/39"	34	Not Applicable	Not Applicable
	"Missouri"	"29"	"2020"	"2020"	"2020 Week 40 ending October 03, 2020"	"2020/40"	44	Not Applicable	Not Applicable
	"Missouri"	"29"	"2020"	"2020"	"2020 Week 41 ending October 10, 2020"	"2020/41"	32	Not Applicable	Not Applicable
	"Missouri"	"29"	"2020"	"2020"	"2020 Week 42 ending October 17, 2020"	"2020/42"	36	Not Applicable	Not Applicable
	"Missouri"	"29"	"2020"	"2020"	"2020 Week 43 ending October 24, 2020"	"2020/43"	37	Not Applicable	Not Applicable
	"Missouri"	"29"	"2020"	"2020"	"2020 Week 44 ending October 31, 2020"	"2020/44"	27	Not Applicable	Not Applicable
	"Missouri"	"29"	"2020"	"2020"	"2020 Week 45 ending November 07, 2020"	"2020/45"	28	Not Applicable	Not Applicable
	"Missouri"	"29"	"2020"	"2020"	"2020 Week 46 ending November 14, 2020"	"2020/46"	42	Not Applicable	Not Applicable
	"Missouri"	"29"	"2020"	"2020"	"2020 Week 47 ending November 21, 2020"	"2020/47"	42	Not Applicable	Not Applicable
	"Missouri"	"29"	"2020"	"2020"	"2020 Week 48 ending November 28, 2020"	"2020/48"	46	Not Applicable	Not Applicable
	"Missouri"	"29"	"2020"	"2020"	"2020 Week 49 ending December 05, 2020"	"2020/49"	42	Not Applicable	Not Applicable
	"Missouri"	"29"	"2020"	"2020"	"2020 Week 50 ending December 12, 2020"	"2020/50"	29	Not Applicable	Not Applicable
	"Missouri"	"29"	"2020"	"2020"	"2020 Week 51 ending December 19, 2020"	"2020/51"	40	Not Applicable	Not Applicable
	"Missouri"	"29"	"2020"	"2020"	"2020 Week 52 ending December 26, 2020"	"2020/52"	38	Not Applicable	Not Applicable
	"Missouri"	"29"	"2020"	"2020"	"2020 Week 53 ending January 02, 2021"	"2020/53"	38	Not Applicable	Not Applicable
	"Missouri"	"29"	"2021 (provisional)"	"2021"	"2021 Week 01 ending January 09, 2021 (provisional)"	"2021/01"	37	Not Applicable	Not Applicable
	"Missouri"	"29"	"2021 (provisional)"	"2021"	"2021 Week 02 ending January 16, 2021 (provisional)"	"2021/02"	34	Not Applicable	Not Applicable
	"Missouri"	"29"	"2021 (provisional)"	"2021"	"2021 Week 03 ending January 23, 2021 (provisional)"	"2021/03"	36	Not Applicable	Not Applicable
	"Missouri"	"29"	"2021 (provisional)"	"2021"	"2021 Week 04 ending January 30, 2021 (provisional)"	"2021/04"	27	Not Applicable	Not Applicable
	"Missouri"	"29"	"2021 (provisional)"	"2021"	"2021 Week 05 ending February 06, 2021 (provisional)"	"2021/05"	39	Not Applicable	Not Applicable
	"Missouri"	"29"	"2021 (provisional)"	"2021"	"2021 Week 06 ending February 13, 2021 (provisional)"	"2021/06"	31	Not Applicable	Not Applicable
	"Missouri"	"29"	"2021 (provisional)"	"2021"	"2021 Week 07 ending February 20, 2021 (provisional)"	"2021/07"	32	Not Applicable	Not Applicable
	"Missouri"	"29"	"2021 (provisional)"	"2021"	"2021 Week 08 ending February 27, 2021 (provisional)"	"2021/08"	31	Not Applicable	Not Applicable
	"Missouri"	"29"	"2021 (provisional)"	"2021"	"2021 Week 09 ending March 06, 2021 (provisional)"	"2021/09"	24	Not Applicable	Not Applicable
	"Missouri"	"29"	"2021 (provisional)"	"2021"	"2021 Week 10 ending March 13, 2021 (provisional)"	"2021/10"	29	Not Applicable	Not Applicable
	"Missouri"	"29"	"2021 (provisional)"	"2021"	"2021 Week 11 ending March 20, 2021 (provisional)"	"2021/11"	13	Not Applicable	Not Applicable
	"Missouri"	"29"	"2021 (provisional)"	"2021"	"2021 Week 12 ending March 27, 2021 (provisional)"	"2021/12"	33	Not Applicable	Not Applicable
	"Missouri"	"29"	"2021 (provisional)"	"2021"	"2021 Week 13 ending April 03, 2021 (provisional)"	"2021/13"	32	Not Applicable	Not Applicable
	"Missouri"	"29"	"2021 (provisional)"	"2021"	"2021 Week 14 ending April 10, 2021 (provisional)"	"2021/14"	28	Not Applicable	Not Applicable
	"Missouri"	"29"	"2021 (provisional)"	"2021"	"2021 Week 15 ending April 17, 2021 (provisional)"	"2021/15"	23	Not Applicable	Not Applicable
	"Missouri"	"29"	"2021 (provisional)"	"2021"	"2021 Week 16 ending April 24, 2021 (provisional)"	"2021/16"	34	Not Applicable	Not Applicable
	"Missouri"	"29"	"2021 (provisional)"	"2021"	"2021 Week 17 ending May 01, 2021 (provisional)"	"2021/17"	29	Not Applicable	Not Applicable
	"Missouri"	"29"	"2021 (provisional)"	"2021"	"2021 Week 18 ending May 08, 2021 (provisional)"	"2021/18"	33	Not Applicable	Not Applicable
	"Missouri"	"29"	"2021 (provisional)"	"2021"	"2021 Week 19 ending May 15, 2021 (provisional)"	"2021/19"	33	Not Applicable	Not Applicable
	"Missouri"	"29"	"2021 (provisional)"	"2021"	"2021 Week 20 ending May 22, 2021 (provisional)"	"2021/20"	29	Not Applicable	Not Applicable
	"Missouri"	"29"	"2021 (provisional)"	"2021"	"2021 Week 21 ending May 29, 2021 (provisional)"	"2021/21"	26	Not Applicable	Not Applicable
	"Missouri"	"29"	"2021 (provisional)"	"2021"	"2021 Week 22 ending June 05, 2021 (provisional)"	"2021/22"	38	Not Applicable	Not Applicable
	"Missouri"	"29"	"2021 (provisional)"	"2021"	"2021 Week 23 ending June 12, 2021 (provisional)"	"2021/23"	27	Not Applicable	Not Applicable
	"Missouri"	"29"	"2021 (provisional)"	"2021"	"2021 Week 24 ending June 19, 2021 (provisional)"	"2021/24"	30	Not Applicable	Not Applicable
	"Missouri"	"29"	"2021 (provisional)"	"2021"	"2021 Week 25 ending June 26, 2021 (provisional)"	"2021/25"	26	Not Applicable	Not Applicable
	"Missouri"	"29"	"2021 (provisional)"	"2021"	"2021 Week 26 ending July 03, 2021 (provisional)"	"2021/26"	27	Not Applicable	Not Applicable
	"Missouri"	"29"	"2021 (provisional)"	"2021"	"2021 Week 27 ending July 10, 2021 (provisional)"	"2021/27"	25	Not Applicable	Not Applicable
	"Missouri"	"29"	"2021 (provisional)"	"2021"	"2021 Week 28 ending July 17, 2021 (provisional)"	"2021/28"	32	Not Applicable	Not Applicable
	"Missouri"	"29"	"2021 (provisional)"	"2021"	"2021 Week 29 ending July 24, 2021 (provisional)"	"2021/29"	30	Not Applicable	Not Applicable
	"Missouri"	"29"	"2021 (provisional)"	"2021"	"2021 Week 30 ending July 31, 2021 (provisional)"	"2021/30"	32	Not Applicable	Not Applicable
	"Missouri"	"29"	"2021 (provisional)"	"2021"	"2021 Week 31 ending August 07, 2021 (provisional)"	"2021/31"	37	Not Applicable	Not Applicable
	"Missouri"	"29"	"2021 (provisional)"	"2021"	"2021 Week 32 ending August 14, 2021 (provisional)"	"2021/32"	35	Not Applicable	Not Applicable
	"Missouri"	"29"	"2021 (provisional)"	"2021"	"2021 Week 33 ending August 21, 2021 (provisional)"	"2021/33"	33	Not Applicable	Not Applicable
	"Missouri"	"29"	"2021 (provisional)"	"2021"	"2021 Week 34 ending August 28, 2021 (provisional)"	"2021/34"	39	Not Applicable	Not Applicable
	"Missouri"	"29"	"2021 (provisional)"	"2021"	"2021 Week 35 ending September 04, 2021 (provisional)"	"2021/35"	33	Not Applicable	Not Applicable
	"Missouri"	"29"	"2021 (provisional)"	"2021"	"2021 Week 36 ending September 11, 2021 (provisional)"	"2021/36"	21	Not Applicable	Not Applicable
	"Missouri"	"29"	"2021 (provisional)"	"2021"	"2021 Week 37 ending September 18, 2021 (provisional)"	"2021/37"	38	Not Applicable	Not Applicable
	"Missouri"	"29"	"2021 (provisional)"	"2021"	"2021 Week 38 ending September 25, 2021 (provisional)"	"2021/38"	28	Not Applicable	Not Applicable
	"Missouri"	"29"	"2021 (provisional)"	"2021"	"2021 Week 39 ending October 02, 2021 (provisional)"	"2021/39"	39	Not Applicable	Not Applicable
	"Missouri"	"29"	"2021 (provisional)"	"2021"	"2021 Week 40 ending October 09, 2021 (provisional)"	"2021/40"	31	Not Applicable	Not Applicable
	"Missouri"	"29"	"2021 (provisional)"	"2021"	"2021 Week 41 ending October 16, 2021 (provisional)"	"2021/41"	36	Not Applicable	Not Applicable
	"Missouri"	"29"	"2021 (provisional)"	"2021"	"2021 Week 42 ending October 23, 2021 (provisional)"	"2021/42"	33	Not Applicable	Not Applicable
	"Missouri"	"29"	"2021 (provisional)"	"2021"	"2021 Week 43 ending October 30, 2021 (provisional)"	"2021/43"	35	Not Applicable	Not Applicable
	"Missouri"	"29"	"2021 (provisional)"	"2021"	"2021 Week 44 ending November 06, 2021 (provisional)"	"2021/44"	42	Not Applicable	Not Applicable
	"Missouri"	"29"	"2021 (provisional)"	"2021"	"2021 Week 45 ending November 13, 2021 (provisional)"	"2021/45"	31	Not Applicable	Not Applicable
	"Missouri"	"29"	"2021 (provisional)"	"2021"	"2021 Week 46 ending November 20, 2021 (provisional)"	"2021/46"	33	Not Applicable	Not Applicable
	"Missouri"	"29"	"2021 (provisional)"	"2021"	"2021 Week 47 ending November 27, 2021 (provisional)"	"2021/47"	45	Not Applicable	Not Applicable
	"Missouri"	"29"	"2021 (provisional)"	"2021"	"2021 Week 48 ending December 04, 2021 (provisional)"	"2021/48"	40	Not Applicable	Not Applicable
	"Missouri"	"29"	"2021 (provisional)"	"2021"	"2021 Week 49 ending December 11, 2021 (provisional)"	"2021/49"	30	Not Applicable	Not Applicable
	"Missouri"	"29"	"2021 (provisional)"	"2021"	"2021 Week 50 ending December 18, 2021 (provisional)"	"2021/50"	45	Not Applicable	Not Applicable
	"Missouri"	"29"	"2021 (provisional)"	"2021"	"2021 Week 51 ending December 25, 2021 (provisional)"	"2021/51"	37	Not Applicable	Not Applicable
	"Missouri"	"29"	"2021 (provisional)"	"2021"	"2021 Week 52 ending January 01, 2022 (provisional)"	"2021/52"	36	Not Applicable	Not Applicable
	"Missouri"	"29"	"2022 (provisional and partial)"	"2022"	"2022 Week 01 ending January 08, 2022 (provisional)"	"2022/01"	27	Not Applicable	Not Applicable
	"Missouri"	"29"	"2022 (provisional and partial)"	"2022"	"2022 Week 02 ending January 15, 2022 (provisional)"	"2022/02"	32	Not Applicable	Not Applicable
	"Missouri"	"29"	"2022 (provisional and partial)"	"2022"	"2022 Week 03 ending January 22, 2022 (provisional)"	"2022/03"	33	Not Applicable	Not Applicable
	"Missouri"	"29"	"2022 (provisional and partial)"	"2022"	"2022 Week 04 ending January 29, 2022 (provisional)"	"2022/04"	37	Not Applicable	Not Applicable
	"Missouri"	"29"	"2022 (provisional and partial)"	"2022"	"2022 Week 05 ending February 05, 2022 (provisional)"	"2022/05"	43	Not Applicable	Not Applicable
	"Missouri"	"29"	"2022 (provisional and partial)"	"2022"	"2022 Week 06 ending February 12, 2022 (provisional)"	"2022/06"	24	Not Applicable	Not Applicable
	"Missouri"	"29"	"2022 (provisional and partial)"	"2022"	"2022 Week 07 ending February 19, 2022 (provisional)"	"2022/07"	25	Not Applicable	Not Applicable
	"Missouri"	"29"	"2022 (provisional and partial)"	"2022"	"2022 Week 08 ending February 26, 2022 (provisional)"	"2022/08"	36	Not Applicable	Not Applicable
	"Missouri"	"29"	"2022 (provisional and partial)"	"2022"	"2022 Week 09 ending March 05, 2022 (provisional)"	"2022/09"	29	Not Applicable	Not Applicable
	"Missouri"	"29"	"2022 (provisional and partial)"	"2022"	"2022 Week 10 ending March 12, 2022 (provisional)"	"2022/10"	43	Not Applicable	Not Applicable
	"Missouri"	"29"	"2022 (provisional and partial)"	"2022"	"2022 Week 11 ending March 19, 2022 (provisional)"	"2022/11"	35	Not Applicable	Not Applicable
	"Missouri"	"29"	"2022 (provisional and partial)"	"2022"	"2022 Week 12 ending March 26, 2022 (provisional)"	"2022/12"	44	Not Applicable	Not Applicable
	"Missouri"	"29"	"2022 (provisional and partial)"	"2022"	"2022 Week 13 ending April 02, 2022 (provisional)"	"2022/13"	31	Not Applicable	Not Applicable
	"Missouri"	"29"	"2022 (provisional and partial)"	"2022"	"2022 Week 14 ending April 09, 2022 (provisional)"	"2022/14"	26	Not Applicable	Not Applicable
	"Missouri"	"29"	"2022 (provisional and partial)"	"2022"	"2022 Week 15 ending April 16, 2022 (provisional)"	"2022/15"	37	Not Applicable	Not Applicable
	"Missouri"	"29"	"2022 (provisional and partial)"	"2022"	"2022 Week 16 ending April 23, 2022 (provisional)"	"2022/16"	31	Not Applicable	Not Applicable
	"Missouri"	"29"	"2022 (provisional and partial)"	"2022"	"2022 Week 17 ending April 30, 2022 (provisional)"	"2022/17"	23	Not Applicable	Not Applicable
	"Missouri"	"29"	"2022 (provisional and partial)"	"2022"	"2022 Week 18 ending May 07, 2022 (provisional)"	"2022/18"	33	Not Applicable	Not Applicable
	"Missouri"	"29"	"2022 (provisional and partial)"	"2022"	"2022 Week 19 ending May 14, 2022 (provisional)"	"2022/19"	11	Not Applicable	Not Applicable
	"Missouri"	"29"	"2022 (provisional and partial)"	"2022"	"2022 Week 20 ending May 21, 2022 (provisional)"	"2022/20"	20	Not Applicable	Not Applicable
	"Montana"	"30"	"2018"	"2018"	"2018 Week 51 ending December 22, 2018"	"2018/51"	10	Not Applicable	Not Applicable
	"Montana"	"30"	"2020"	"2020"	"2020 Week 10 ending March 07, 2020"	"2020/10"	10	Not Applicable	Not Applicable
	"Montana"	"30"	"2021 (provisional)"	"2021"	"2021 Week 35 ending September 04, 2021 (provisional)"	"2021/35"	10	Not Applicable	Not Applicable
	"Montana"	"30"	"2022 (provisional and partial)"	"2022"	"2022 Week 05 ending February 05, 2022 (provisional)"	"2022/05"	11	Not Applicable	Not Applicable
	"Nebraska"	"31"	"2018"	"2018"	"2018 Week 05 ending February 03, 2018"	"2018/05"	15	Not Applicable	Not Applicable
	"Nebraska"	"31"	"2018"	"2018"	"2018 Week 13 ending March 31, 2018"	"2018/13"	17	Not Applicable	Not Applicable
	"Nebraska"	"31"	"2018"	"2018"	"2018 Week 33 ending August 18, 2018"	"2018/33"	10	Not Applicable	Not Applicable
	"Nebraska"	"31"	"2018"	"2018"	"2018 Week 37 ending September 15, 2018"	"2018/37"	10	Not Applicable	Not Applicable
	"Nebraska"	"31"	"2018"	"2018"	"2018 Week 41 ending October 13, 2018"	"2018/41"	11	Not Applicable	Not Applicable
	"Nebraska"	"31"	"2019"	"2019"	"2019 Week 03 ending January 19, 2019"	"2019/03"	11	Not Applicable	Not Applicable
	"Nebraska"	"31"	"2019"	"2019"	"2019 Week 04 ending January 26, 2019"	"2019/04"	12	Not Applicable	Not Applicable
	"Nebraska"	"31"	"2019"	"2019"	"2019 Week 09 ending March 02, 2019"	"2019/09"	10	Not Applicable	Not Applicable
	"Nebraska"	"31"	"2019"	"2019"	"2019 Week 14 ending April 06, 2019"	"2019/14"	12	Not Applicable	Not Applicable
	"Nebraska"	"31"	"2019"	"2019"	"2019 Week 16 ending April 20, 2019"	"2019/16"	12	Not Applicable	Not Applicable
	"Nebraska"	"31"	"2019"	"2019"	"2019 Week 41 ending October 12, 2019"	"2019/41"	10	Not Applicable	Not Applicable
	"Nebraska"	"31"	"2019"	"2019"	"2019 Week 49 ending December 07, 2019"	"2019/49"	13	Not Applicable	Not Applicable
	"Nebraska"	"31"	"2019"	"2019"	"2019 Week 50 ending December 14, 2019"	"2019/50"	12	Not Applicable	Not Applicable
	"Nebraska"	"31"	"2020"	"2020"	"2020 Week 04 ending January 25, 2020"	"2020/04"	10	Not Applicable	Not Applicable
	"Nebraska"	"31"	"2020"	"2020"	"2020 Week 09 ending February 29, 2020"	"2020/09"	10	Not Applicable	Not Applicable
	"Nebraska"	"31"	"2020"	"2020"	"2020 Week 10 ending March 07, 2020"	"2020/10"	11	Not Applicable	Not Applicable
	"Nebraska"	"31"	"2021 (provisional)"	"2021"	"2021 Week 02 ending January 16, 2021 (provisional)"	"2021/02"	10	Not Applicable	Not Applicable
	"Nebraska"	"31"	"2021 (provisional)"	"2021"	"2021 Week 12 ending March 27, 2021 (provisional)"	"2021/12"	10	Not Applicable	Not Applicable
	"Nebraska"	"31"	"2021 (provisional)"	"2021"	"2021 Week 14 ending April 10, 2021 (provisional)"	"2021/14"	10	Not Applicable	Not Applicable
	"Nebraska"	"31"	"2021 (provisional)"	"2021"	"2021 Week 20 ending May 22, 2021 (provisional)"	"2021/20"	12	Not Applicable	Not Applicable
	"Nebraska"	"31"	"2021 (provisional)"	"2021"	"2021 Week 26 ending July 03, 2021 (provisional)"	"2021/26"	11	Not Applicable	Not Applicable
	"Nebraska"	"31"	"2021 (provisional)"	"2021"	"2021 Week 30 ending July 31, 2021 (provisional)"	"2021/30"	13	Not Applicable	Not Applicable
	"Nebraska"	"31"	"2021 (provisional)"	"2021"	"2021 Week 31 ending August 07, 2021 (provisional)"	"2021/31"	11	Not Applicable	Not Applicable
	"Nebraska"	"31"	"2021 (provisional)"	"2021"	"2021 Week 44 ending November 06, 2021 (provisional)"	"2021/44"	11	Not Applicable	Not Applicable
	"Nebraska"	"31"	"2022 (provisional and partial)"	"2022"	"2022 Week 01 ending January 08, 2022 (provisional)"	"2022/01"	18	Not Applicable	Not Applicable
	"Nebraska"	"31"	"2022 (provisional and partial)"	"2022"	"2022 Week 02 ending January 15, 2022 (provisional)"	"2022/02"	11	Not Applicable	Not Applicable
	"Nebraska"	"31"	"2022 (provisional and partial)"	"2022"	"2022 Week 10 ending March 12, 2022 (provisional)"	"2022/10"	10	Not Applicable	Not Applicable
	"Nebraska"	"31"	"2022 (provisional and partial)"	"2022"	"2022 Week 13 ending April 02, 2022 (provisional)"	"2022/13"	10	Not Applicable	Not Applicable
	"Nevada"	"32"	"2018"	"2018"	"2018 Week 02 ending January 13, 2018"	"2018/02"	18	Not Applicable	Not Applicable
	"Nevada"	"32"	"2018"	"2018"	"2018 Week 05 ending February 03, 2018"	"2018/05"	12	Not Applicable	Not Applicable
	"Nevada"	"32"	"2018"	"2018"	"2018 Week 06 ending February 10, 2018"	"2018/06"	11	Not Applicable	Not Applicable
	"Nevada"	"32"	"2018"	"2018"	"2018 Week 07 ending February 17, 2018"	"2018/07"	13	Not Applicable	Not Applicable
	"Nevada"	"32"	"2018"	"2018"	"2018 Week 08 ending February 24, 2018"	"2018/08"	10	Not Applicable	Not Applicable
	"Nevada"	"32"	"2018"	"2018"	"2018 Week 09 ending March 03, 2018"	"2018/09"	15	Not Applicable	Not Applicable
	"Nevada"	"32"	"2018"	"2018"	"2018 Week 11 ending March 17, 2018"	"2018/11"	10	Not Applicable	Not Applicable
	"Nevada"	"32"	"2018"	"2018"	"2018 Week 14 ending April 07, 2018"	"2018/14"	17	Not Applicable	Not Applicable
	"Nevada"	"32"	"2018"	"2018"	"2018 Week 17 ending April 28, 2018"	"2018/17"	10	Not Applicable	Not Applicable
	"Nevada"	"32"	"2018"	"2018"	"2018 Week 19 ending May 12, 2018"	"2018/19"	12	Not Applicable	Not Applicable
	"Nevada"	"32"	"2018"	"2018"	"2018 Week 22 ending June 02, 2018"	"2018/22"	11	Not Applicable	Not Applicable
	"Nevada"	"32"	"2018"	"2018"	"2018 Week 24 ending June 16, 2018"	"2018/24"	11	Not Applicable	Not Applicable
	"Nevada"	"32"	"2018"	"2018"	"2018 Week 25 ending June 23, 2018"	"2018/25"	11	Not Applicable	Not Applicable
	"Nevada"	"32"	"2018"	"2018"	"2018 Week 26 ending June 30, 2018"	"2018/26"	11	Not Applicable	Not Applicable
	"Nevada"	"32"	"2018"	"2018"	"2018 Week 27 ending July 07, 2018"	"2018/27"	14	Not Applicable	Not Applicable
	"Nevada"	"32"	"2018"	"2018"	"2018 Week 28 ending July 14, 2018"	"2018/28"	16	Not Applicable	Not Applicable
	"Nevada"	"32"	"2018"	"2018"	"2018 Week 29 ending July 21, 2018"	"2018/29"	13	Not Applicable	Not Applicable
	"Nevada"	"32"	"2018"	"2018"	"2018 Week 40 ending October 06, 2018"	"2018/40"	13	Not Applicable	Not Applicable
	"Nevada"	"32"	"2018"	"2018"	"2018 Week 44 ending November 03, 2018"	"2018/44"	10	Not Applicable	Not Applicable
	"Nevada"	"32"	"2018"	"2018"	"2018 Week 46 ending November 17, 2018"	"2018/46"	14	Not Applicable	Not Applicable
	"Nevada"	"32"	"2018"	"2018"	"2018 Week 48 ending December 01, 2018"	"2018/48"	12	Not Applicable	Not Applicable
	"Nevada"	"32"	"2018"	"2018"	"2018 Week 49 ending December 08, 2018"	"2018/49"	11	Not Applicable	Not Applicable
	"Nevada"	"32"	"2018"	"2018"	"2018 Week 50 ending December 15, 2018"	"2018/50"	15	Not Applicable	Not Applicable
	"Nevada"	"32"	"2018"	"2018"	"2018 Week 51 ending December 22, 2018"	"2018/51"	13	Not Applicable	Not Applicable
	"Nevada"	"32"	"2019"	"2019"	"2019 Week 01 ending January 05, 2019"	"2019/01"	12	Not Applicable	Not Applicable
	"Nevada"	"32"	"2019"	"2019"	"2019 Week 02 ending January 12, 2019"	"2019/02"	10	Not Applicable	Not Applicable
	"Nevada"	"32"	"2019"	"2019"	"2019 Week 04 ending January 26, 2019"	"2019/04"	13	Not Applicable	Not Applicable
	"Nevada"	"32"	"2019"	"2019"	"2019 Week 05 ending February 02, 2019"	"2019/05"	12	Not Applicable	Not Applicable
	"Nevada"	"32"	"2019"	"2019"	"2019 Week 06 ending February 09, 2019"	"2019/06"	12	Not Applicable	Not Applicable
	"Nevada"	"32"	"2019"	"2019"	"2019 Week 07 ending February 16, 2019"	"2019/07"	12	Not Applicable	Not Applicable
	"Nevada"	"32"	"2019"	"2019"	"2019 Week 08 ending February 23, 2019"	"2019/08"	13	Not Applicable	Not Applicable
	"Nevada"	"32"	"2019"	"2019"	"2019 Week 09 ending March 02, 2019"	"2019/09"	10	Not Applicable	Not Applicable
	"Nevada"	"32"	"2019"	"2019"	"2019 Week 11 ending March 16, 2019"	"2019/11"	16	Not Applicable	Not Applicable
	"Nevada"	"32"	"2019"	"2019"	"2019 Week 12 ending March 23, 2019"	"2019/12"	10	Not Applicable	Not Applicable
	"Nevada"	"32"	"2019"	"2019"	"2019 Week 14 ending April 06, 2019"	"2019/14"	11	Not Applicable	Not Applicable
	"Nevada"	"32"	"2019"	"2019"	"2019 Week 15 ending April 13, 2019"	"2019/15"	10	Not Applicable	Not Applicable
	"Nevada"	"32"	"2019"	"2019"	"2019 Week 19 ending May 11, 2019"	"2019/19"	17	Not Applicable	Not Applicable
	"Nevada"	"32"	"2019"	"2019"	"2019 Week 21 ending May 25, 2019"	"2019/21"	11	Not Applicable	Not Applicable
	"Nevada"	"32"	"2019"	"2019"	"2019 Week 23 ending June 08, 2019"	"2019/23"	10	Not Applicable	Not Applicable
	"Nevada"	"32"	"2019"	"2019"	"2019 Week 25 ending June 22, 2019"	"2019/25"	18	Not Applicable	Not Applicable
	"Nevada"	"32"	"2019"	"2019"	"2019 Week 26 ending June 29, 2019"	"2019/26"	10	Not Applicable	Not Applicable
	"Nevada"	"32"	"2019"	"2019"	"2019 Week 27 ending July 06, 2019"	"2019/27"	11	Not Applicable	Not Applicable
	"Nevada"	"32"	"2019"	"2019"	"2019 Week 29 ending July 20, 2019"	"2019/29"	10	Not Applicable	Not Applicable
	"Nevada"	"32"	"2019"	"2019"	"2019 Week 31 ending August 03, 2019"	"2019/31"	11	Not Applicable	Not Applicable
	"Nevada"	"32"	"2019"	"2019"	"2019 Week 34 ending August 24, 2019"	"2019/34"	13	Not Applicable	Not Applicable
	"Nevada"	"32"	"2019"	"2019"	"2019 Week 36 ending September 07, 2019"	"2019/36"	11	Not Applicable	Not Applicable
	"Nevada"	"32"	"2019"	"2019"	"2019 Week 39 ending September 28, 2019"	"2019/39"	12	Not Applicable	Not Applicable
	"Nevada"	"32"	"2019"	"2019"	"2019 Week 47 ending November 23, 2019"	"2019/47"	10	Not Applicable	Not Applicable
	"Nevada"	"32"	"2019"	"2019"	"2019 Week 49 ending December 07, 2019"	"2019/49"	11	Not Applicable	Not Applicable
	"Nevada"	"32"	"2019"	"2019"	"2019 Week 52 ending December 28, 2019"	"2019/52"	11	Not Applicable	Not Applicable
	"Nevada"	"32"	"2020"	"2020"	"2020 Week 03 ending January 18, 2020"	"2020/03"	10	Not Applicable	Not Applicable
	"Nevada"	"32"	"2020"	"2020"	"2020 Week 04 ending January 25, 2020"	"2020/04"	10	Not Applicable	Not Applicable
	"Nevada"	"32"	"2020"	"2020"	"2020 Week 05 ending February 01, 2020"	"2020/05"	10	Not Applicable	Not Applicable
	"Nevada"	"32"	"2020"	"2020"	"2020 Week 07 ending February 15, 2020"	"2020/07"	15	Not Applicable	Not Applicable
	"Nevada"	"32"	"2020"	"2020"	"2020 Week 09 ending February 29, 2020"	"2020/09"	17	Not Applicable	Not Applicable
	"Nevada"	"32"	"2020"	"2020"	"2020 Week 10 ending March 07, 2020"	"2020/10"	13	Not Applicable	Not Applicable
	"Nevada"	"32"	"2020"	"2020"	"2020 Week 11 ending March 14, 2020"	"2020/11"	10	Not Applicable	Not Applicable
	"Nevada"	"32"	"2020"	"2020"	"2020 Week 13 ending March 28, 2020"	"2020/13"	10	Not Applicable	Not Applicable
	"Nevada"	"32"	"2020"	"2020"	"2020 Week 14 ending April 04, 2020"	"2020/14"	10	Not Applicable	Not Applicable
	"Nevada"	"32"	"2020"	"2020"	"2020 Week 16 ending April 18, 2020"	"2020/16"	12	Not Applicable	Not Applicable
	"Nevada"	"32"	"2020"	"2020"	"2020 Week 19 ending May 09, 2020"	"2020/19"	11	Not Applicable	Not Applicable
	"Nevada"	"32"	"2020"	"2020"	"2020 Week 20 ending May 16, 2020"	"2020/20"	10	Not Applicable	Not Applicable
	"Nevada"	"32"	"2020"	"2020"	"2020 Week 21 ending May 23, 2020"	"2020/21"	12	Not Applicable	Not Applicable
	"Nevada"	"32"	"2020"	"2020"	"2020 Week 22 ending May 30, 2020"	"2020/22"	10	Not Applicable	Not Applicable
	"Nevada"	"32"	"2020"	"2020"	"2020 Week 34 ending August 22, 2020"	"2020/34"	11	Not Applicable	Not Applicable
