"Notes"	"Occurrence State"	"Occurrence State Code"	"MMWR Year"	"MMWR Year Code"	"MMWR Week"	"MMWR Week Code"	Deaths	Population	Crude Rate
	"Georgia"	"13"	"2021 (provisional)"	"2021"	"2021 Week 11 ending March 20, 2021 (provisional)"	"2021/11"	34	Not Applicable	Not Applicable
	"Georgia"	"13"	"2021 (provisional)"	"2021"	"2021 Week 12 ending March 27, 2021 (provisional)"	"2021/12"	34	Not Applicable	Not Applicable
	"Georgia"	"13"	"2021 (provisional)"	"2021"	"2021 Week 13 ending April 03, 2021 (provisional)"	"2021/13"	29	Not Applicable	Not Applicable
	"Georgia"	"13"	"2021 (provisional)"	"2021"	"2021 Week 14 ending April 10, 2021 (provisional)"	"2021/14"	28	Not Applicable	Not Applicable
	"Georgia"	"13"	"2021 (provisional)"	"2021"	"2021 Week 15 ending April 17, 2021 (provisional)"	"2021/15"	34	Not Applicable	Not Applicable
	"Georgia"	"13"	"2021 (provisional)"	"2021"	"2021 Week 16 ending April 24, 2021 (provisional)"	"2021/16"	35	Not Applicable	Not Applicable
	"Georgia"	"13"	"2021 (provisional)"	"2021"	"2021 Week 17 ending May 01, 2021 (provisional)"	"2021/17"	26	Not Applicable	Not Applicable
	"Georgia"	"13"	"2021 (provisional)"	"2021"	"2021 Week 18 ending May 08, 2021 (provisional)"	"2021/18"	29	Not Applicable	Not Applicable
	"Georgia"	"13"	"2021 (provisional)"	"2021"	"2021 Week 19 ending May 15, 2021 (provisional)"	"2021/19"	33	Not Applicable	Not Applicable
	"Georgia"	"13"	"2021 (provisional)"	"2021"	"2021 Week 20 ending May 22, 2021 (provisional)"	"2021/20"	26	Not Applicable	Not Applicable
	"Georgia"	"13"	"2021 (provisional)"	"2021"	"2021 Week 21 ending May 29, 2021 (provisional)"	"2021/21"	25	Not Applicable	Not Applicable
	"Georgia"	"13"	"2021 (provisional)"	"2021"	"2021 Week 22 ending June 05, 2021 (provisional)"	"2021/22"	34	Not Applicable	Not Applicable
	"Georgia"	"13"	"2021 (provisional)"	"2021"	"2021 Week 23 ending June 12, 2021 (provisional)"	"2021/23"	33	Not Applicable	Not Applicable
	"Georgia"	"13"	"2021 (provisional)"	"2021"	"2021 Week 24 ending June 19, 2021 (provisional)"	"2021/24"	36	Not Applicable	Not Applicable
	"Georgia"	"13"	"2021 (provisional)"	"2021"	"2021 Week 25 ending June 26, 2021 (provisional)"	"2021/25"	30	Not Applicable	Not Applicable
	"Georgia"	"13"	"2021 (provisional)"	"2021"	"2021 Week 26 ending July 03, 2021 (provisional)"	"2021/26"	30	Not Applicable	Not Applicable
	"Georgia"	"13"	"2021 (provisional)"	"2021"	"2021 Week 27 ending July 10, 2021 (provisional)"	"2021/27"	31	Not Applicable	Not Applicable
	"Georgia"	"13"	"2021 (provisional)"	"2021"	"2021 Week 28 ending July 17, 2021 (provisional)"	"2021/28"	36	Not Applicable	Not Applicable
	"Georgia"	"13"	"2021 (provisional)"	"2021"	"2021 Week 29 ending July 24, 2021 (provisional)"	"2021/29"	27	Not Applicable	Not Applicable
	"Georgia"	"13"	"2021 (provisional)"	"2021"	"2021 Week 30 ending July 31, 2021 (provisional)"	"2021/30"	24	Not Applicable	Not Applicable
	"Georgia"	"13"	"2021 (provisional)"	"2021"	"2021 Week 31 ending August 07, 2021 (provisional)"	"2021/31"	23	Not Applicable	Not Applicable
	"Georgia"	"13"	"2021 (provisional)"	"2021"	"2021 Week 32 ending August 14, 2021 (provisional)"	"2021/32"	30	Not Applicable	Not Applicable
	"Georgia"	"13"	"2021 (provisional)"	"2021"	"2021 Week 33 ending August 21, 2021 (provisional)"	"2021/33"	25	Not Applicable	Not Applicable
	"Georgia"	"13"	"2021 (provisional)"	"2021"	"2021 Week 34 ending August 28, 2021 (provisional)"	"2021/34"	30	Not Applicable	Not Applicable
	"Georgia"	"13"	"2021 (provisional)"	"2021"	"2021 Week 35 ending September 04, 2021 (provisional)"	"2021/35"	37	Not Applicable	Not Applicable
	"Georgia"	"13"	"2021 (provisional)"	"2021"	"2021 Week 36 ending September 11, 2021 (provisional)"	"2021/36"	39	Not Applicable	Not Applicable
	"Georgia"	"13"	"2021 (provisional)"	"2021"	"2021 Week 37 ending September 18, 2021 (provisional)"	"2021/37"	34	Not Applicable	Not Applicable
	"Georgia"	"13"	"2021 (provisional)"	"2021"	"2021 Week 38 ending September 25, 2021 (provisional)"	"2021/38"	37	Not Applicable	Not Applicable
	"Georgia"	"13"	"2021 (provisional)"	"2021"	"2021 Week 39 ending October 02, 2021 (provisional)"	"2021/39"	44	Not Applicable	Not Applicable
	"Georgia"	"13"	"2021 (provisional)"	"2021"	"2021 Week 40 ending October 09, 2021 (provisional)"	"2021/40"	33	Not Applicable	Not Applicable
	"Georgia"	"13"	"2021 (provisional)"	"2021"	"2021 Week 41 ending October 16, 2021 (provisional)"	"2021/41"	47	Not Applicable	Not Applicable
	"Georgia"	"13"	"2021 (provisional)"	"2021"	"2021 Week 42 ending October 23, 2021 (provisional)"	"2021/42"	31	Not Applicable	Not Applicable
	"Georgia"	"13"	"2021 (provisional)"	"2021"	"2021 Week 43 ending October 30, 2021 (provisional)"	"2021/43"	45	Not Applicable	Not Applicable
	"Georgia"	"13"	"2021 (provisional)"	"2021"	"2021 Week 44 ending November 06, 2021 (provisional)"	"2021/44"	28	Not Applicable	Not Applicable
	"Georgia"	"13"	"2021 (provisional)"	"2021"	"2021 Week 45 ending November 13, 2021 (provisional)"	"2021/45"	37	Not Applicable	Not Applicable
	"Georgia"	"13"	"2021 (provisional)"	"2021"	"2021 Week 46 ending November 20, 2021 (provisional)"	"2021/46"	32	Not Applicable	Not Applicable
	"Georgia"	"13"	"2021 (provisional)"	"2021"	"2021 Week 47 ending November 27, 2021 (provisional)"	"2021/47"	29	Not Applicable	Not Applicable
	"Georgia"	"13"	"2021 (provisional)"	"2021"	"2021 Week 48 ending December 04, 2021 (provisional)"	"2021/48"	39	Not Applicable	Not Applicable
	"Hawaii"	"15"	"2018"	"2018"	"2018 Week 28 ending July 14, 2018"	"2018/28"	10	Not Applicable	Not Applicable
	"Hawaii"	"15"	"2018"	"2018"	"2018 Week 49 ending December 08, 2018"	"2018/49"	11	Not Applicable	Not Applicable
	"Hawaii"	"15"	"2019"	"2019"	"2019 Week 06 ending February 09, 2019"	"2019/06"	10	Not Applicable	Not Applicable
	"Hawaii"	"15"	"2019"	"2019"	"2019 Week 10 ending March 09, 2019"	"2019/10"	12	Not Applicable	Not Applicable
	"Hawaii"	"15"	"2019"	"2019"	"2019 Week 16 ending April 20, 2019"	"2019/16"	12	Not Applicable	Not Applicable
	"Hawaii"	"15"	"2019"	"2019"	"2019 Week 20 ending May 18, 2019"	"2019/20"	10	Not Applicable	Not Applicable
	"Hawaii"	"15"	"2020"	"2020"	"2020 Week 27 ending July 04, 2020"	"2020/27"	11	Not Applicable	Not Applicable
	"Hawaii"	"15"	"2021 (provisional)"	"2021"	"2021 Week 07 ending February 20, 2021 (provisional)"	"2021/07"	11	Not Applicable	Not Applicable
	"Hawaii"	"15"	"2021 (provisional)"	"2021"	"2021 Week 48 ending December 04, 2021 (provisional)"	"2021/48"	10	Not Applicable	Not Applicable
	"Idaho"	"16"	"2018"	"2018"	"2018 Week 25 ending June 23, 2018"	"2018/25"	12	Not Applicable	Not Applicable
	"Idaho"	"16"	"2018"	"2018"	"2018 Week 27 ending July 07, 2018"	"2018/27"	14	Not Applicable	Not Applicable
	"Idaho"	"16"	"2018"	"2018"	"2018 Week 30 ending July 28, 2018"	"2018/30"	10	Not Applicable	Not Applicable
	"Idaho"	"16"	"2018"	"2018"	"2018 Week 33 ending August 18, 2018"	"2018/33"	10	Not Applicable	Not Applicable
	"Idaho"	"16"	"2018"	"2018"	"2018 Week 41 ending October 13, 2018"	"2018/41"	10	Not Applicable	Not Applicable
	"Idaho"	"16"	"2018"	"2018"	"2018 Week 51 ending December 22, 2018"	"2018/51"	13	Not Applicable	Not Applicable
	"Idaho"	"16"	"2019"	"2019"	"2019 Week 01 ending January 05, 2019"	"2019/01"	11	Not Applicable	Not Applicable
	"Idaho"	"16"	"2019"	"2019"	"2019 Week 11 ending March 16, 2019"	"2019/11"	12	Not Applicable	Not Applicable
	"Idaho"	"16"	"2019"	"2019"	"2019 Week 14 ending April 06, 2019"	"2019/14"	11	Not Applicable	Not Applicable
	"Idaho"	"16"	"2019"	"2019"	"2019 Week 15 ending April 13, 2019"	"2019/15"	11	Not Applicable	Not Applicable
	"Idaho"	"16"	"2019"	"2019"	"2019 Week 20 ending May 18, 2019"	"2019/20"	12	Not Applicable	Not Applicable
	"Idaho"	"16"	"2019"	"2019"	"2019 Week 22 ending June 01, 2019"	"2019/22"	13	Not Applicable	Not Applicable
	"Idaho"	"16"	"2019"	"2019"	"2019 Week 23 ending June 08, 2019"	"2019/23"	11	Not Applicable	Not Applicable
	"Idaho"	"16"	"2019"	"2019"	"2019 Week 28 ending July 13, 2019"	"2019/28"	12	Not Applicable	Not Applicable
	"Idaho"	"16"	"2019"	"2019"	"2019 Week 31 ending August 03, 2019"	"2019/31"	11	Not Applicable	Not Applicable
	"Idaho"	"16"	"2019"	"2019"	"2019 Week 35 ending August 31, 2019"	"2019/35"	13	Not Applicable	Not Applicable
	"Idaho"	"16"	"2019"	"2019"	"2019 Week 39 ending September 28, 2019"	"2019/39"	19	Not Applicable	Not Applicable
	"Idaho"	"16"	"2019"	"2019"	"2019 Week 48 ending November 30, 2019"	"2019/48"	12	Not Applicable	Not Applicable
	"Idaho"	"16"	"2019"	"2019"	"2019 Week 50 ending December 14, 2019"	"2019/50"	11	Not Applicable	Not Applicable
	"Idaho"	"16"	"2019"	"2019"	"2019 Week 51 ending December 21, 2019"	"2019/51"	15	Not Applicable	Not Applicable
	"Idaho"	"16"	"2020"	"2020"	"2020 Week 05 ending February 01, 2020"	"2020/05"	11	Not Applicable	Not Applicable
	"Idaho"	"16"	"2020"	"2020"	"2020 Week 20 ending May 16, 2020"	"2020/20"	10	Not Applicable	Not Applicable
	"Idaho"	"16"	"2020"	"2020"	"2020 Week 25 ending June 20, 2020"	"2020/25"	11	Not Applicable	Not Applicable
	"Idaho"	"16"	"2020"	"2020"	"2020 Week 27 ending July 04, 2020"	"2020/27"	10	Not Applicable	Not Applicable
	"Idaho"	"16"	"2020"	"2020"	"2020 Week 29 ending July 18, 2020"	"2020/29"	11	Not Applicable	Not Applicable
	"Idaho"	"16"	"2020"	"2020"	"2020 Week 33 ending August 15, 2020"	"2020/33"	10	Not Applicable	Not Applicable
	"Idaho"	"16"	"2020"	"2020"	"2020 Week 34 ending August 22, 2020"	"2020/34"	14	Not Applicable	Not Applicable
	"Idaho"	"16"	"2020"	"2020"	"2020 Week 38 ending September 19, 2020"	"2020/38"	12	Not Applicable	Not Applicable
	"Idaho"	"16"	"2020"	"2020"	"2020 Week 41 ending October 10, 2020"	"2020/41"	11	Not Applicable	Not Applicable
	"Idaho"	"16"	"2020"	"2020"	"2020 Week 44 ending October 31, 2020"	"2020/44"	11	Not Applicable	Not Applicable
	"Idaho"	"16"	"2020"	"2020"	"2020 Week 45 ending November 07, 2020"	"2020/45"	10	Not Applicable	Not Applicable
	"Idaho"	"16"	"2020"	"2020"	"2020 Week 46 ending November 14, 2020"	"2020/46"	14	Not Applicable	Not Applicable
	"Idaho"	"16"	"2020"	"2020"	"2020 Week 50 ending December 12, 2020"	"2020/50"	10	Not Applicable	Not Applicable
	"Idaho"	"16"	"2020"	"2020"	"2020 Week 51 ending December 19, 2020"	"2020/51"	11	Not Applicable	Not Applicable
	"Idaho"	"16"	"2020"	"2020"	"2020 Week 52 ending December 26, 2020"	"2020/52"	11	Not Applicable	Not Applicable
	"Idaho"	"16"	"2021 (provisional)"	"2021"	"2021 Week 01 ending January 09, 2021 (provisional)"	"2021/01"	10	Not Applicable	Not Applicable
	"Idaho"	"16"	"2021 (provisional)"	"2021"	"2021 Week 02 ending January 16, 2021 (provisional)"	"2021/02"	13	Not Applicable	Not Applicable
	"Idaho"	"16"	"2021 (provisional)"	"2021"	"2021 Week 06 ending February 13, 2021 (provisional)"	"2021/06"	11	Not Applicable	Not Applicable
	"Idaho"	"16"	"2021 (provisional)"	"2021"	"2021 Week 17 ending May 01, 2021 (provisional)"	"2021/17"	14	Not Applicable	Not Applicable
	"Idaho"	"16"	"2021 (provisional)"	"2021"	"2021 Week 21 ending May 29, 2021 (provisional)"	"2021/21"	12	Not Applicable	Not Applicable
	"Idaho"	"16"	"2021 (provisional)"	"2021"	"2021 Week 23 ending June 12, 2021 (provisional)"	"2021/23"	14	Not Applicable	Not Applicable
	"Idaho"	"16"	"2021 (provisional)"	"2021"	"2021 Week 24 ending June 19, 2021 (provisional)"	"2021/24"	17	Not Applicable	Not Applicable
	"Idaho"	"16"	"2021 (provisional)"	"2021"	"2021 Week 25 ending June 26, 2021 (provisional)"	"2021/25"	16	Not Applicable	Not Applicable
	"Idaho"	"16"	"2021 (provisional)"	"2021"	"2021 Week 26 ending July 03, 2021 (provisional)"	"2021/26"	10	Not Applicable	Not Applicable
	"Idaho"	"16"	"2021 (provisional)"	"2021"	"2021 Week 27 ending July 10, 2021 (provisional)"	"2021/27"	13	Not Applicable	Not Applicable
	"Idaho"	"16"	"2021 (provisional)"	"2021"	"2021 Week 30 ending July 31, 2021 (provisional)"	"2021/30"	14	Not Applicable	Not Applicable
	"Idaho"	"16"	"2021 (provisional)"	"2021"	"2021 Week 33 ending August 21, 2021 (provisional)"	"2021/33"	12	Not Applicable	Not Applicable
	"Idaho"	"16"	"2021 (provisional)"	"2021"	"2021 Week 35 ending September 04, 2021 (provisional)"	"2021/35"	10	Not Applicable	Not Applicable
	"Idaho"	"16"	"2021 (provisional)"	"2021"	"2021 Week 36 ending September 11, 2021 (provisional)"	"2021/36"	11	Not Applicable	Not Applicable
	"Idaho"	"16"	"2021 (provisional)"	"2021"	"2021 Week 39 ending October 02, 2021 (provisional)"	"2021/39"	14	Not Applicable	Not Applicable
	"Idaho"	"16"	"2021 (provisional)"	"2021"	"2021 Week 41 ending October 16, 2021 (provisional)"	"2021/41"	13	Not Applicable	Not Applicable
	"Idaho"	"16"	"2021 (provisional)"	"2021"	"2021 Week 44 ending November 06, 2021 (provisional)"	"2021/44"	16	Not Applicable	Not Applicable
	"Idaho"	"16"	"2021 (provisional)"	"2021"	"2021 Week 45 ending November 13, 2021 (provisional)"	"2021/45"	12	Not Applicable	Not Applicable
	"Illinois"	"17"	"2018"	"2018"	"2018 Week 01 ending January 06, 2018"	"2018/01"	29	Not Applicable	Not Applicable
	"Illinois"	"17"	"2018"	"2018"	"2018 Week 02 ending January 13, 2018"	"2018/02"	40	Not Applicable	Not Applicable
	"Illinois"	"17"	"2018"	"2018"	"2018 Week 03 ending January 20, 2018"	"2018/03"	30	Not Applicable	Not Applicable
	"Illinois"	"17"	"2018"	"2018"	"2018 Week 04 ending January 27, 2018"	"2018/04"	38	Not Applicable	Not Applicable
	"Illinois"	"17"	"2018"	"2018"	"2018 Week 05 ending February 03, 2018"	"2018/05"	27	Not Applicable	Not Applicable
	"Illinois"	"17"	"2018"	"2018"	"2018 Week 06 ending February 10, 2018"	"2018/06"	35	Not Applicable	Not Applicable
	"Illinois"	"17"	"2018"	"2018"	"2018 Week 07 ending February 17, 2018"	"2018/07"	26	Not Applicable	Not Applicable
	"Illinois"	"17"	"2018"	"2018"	"2018 Week 08 ending February 24, 2018"	"2018/08"	36	Not Applicable	Not Applicable
	"Illinois"	"17"	"2018"	"2018"	"2018 Week 09 ending March 03, 2018"	"2018/09"	31	Not Applicable	Not Applicable
	"Illinois"	"17"	"2018"	"2018"	"2018 Week 10 ending March 10, 2018"	"2018/10"	33	Not Applicable	Not Applicable
	"Illinois"	"17"	"2018"	"2018"	"2018 Week 11 ending March 17, 2018"	"2018/11"	30	Not Applicable	Not Applicable
	"Illinois"	"17"	"2018"	"2018"	"2018 Week 12 ending March 24, 2018"	"2018/12"	39	Not Applicable	Not Applicable
	"Illinois"	"17"	"2018"	"2018"	"2018 Week 13 ending March 31, 2018"	"2018/13"	27	Not Applicable	Not Applicable
	"Illinois"	"17"	"2018"	"2018"	"2018 Week 14 ending April 07, 2018"	"2018/14"	44	Not Applicable	Not Applicable
	"Illinois"	"17"	"2018"	"2018"	"2018 Week 15 ending April 14, 2018"	"2018/15"	35	Not Applicable	Not Applicable
	"Illinois"	"17"	"2018"	"2018"	"2018 Week 16 ending April 21, 2018"	"2018/16"	26	Not Applicable	Not Applicable
	"Illinois"	"17"	"2018"	"2018"	"2018 Week 17 ending April 28, 2018"	"2018/17"	34	Not Applicable	Not Applicable
	"Illinois"	"17"	"2018"	"2018"	"2018 Week 18 ending May 05, 2018"	"2018/18"	32	Not Applicable	Not Applicable
	"Illinois"	"17"	"2018"	"2018"	"2018 Week 19 ending May 12, 2018"	"2018/19"	29	Not Applicable	Not Applicable
	"Illinois"	"17"	"2018"	"2018"	"2018 Week 20 ending May 19, 2018"	"2018/20"	42	Not Applicable	Not Applicable
	"Illinois"	"17"	"2018"	"2018"	"2018 Week 21 ending May 26, 2018"	"2018/21"	37	Not Applicable	Not Applicable
	"Illinois"	"17"	"2018"	"2018"	"2018 Week 22 ending June 02, 2018"	"2018/22"	28	Not Applicable	Not Applicable
	"Illinois"	"17"	"2018"	"2018"	"2018 Week 23 ending June 09, 2018"	"2018/23"	30	Not Applicable	Not Applicable
	"Illinois"	"17"	"2018"	"2018"	"2018 Week 24 ending June 16, 2018"	"2018/24"	28	Not Applicable	Not Applicable
	"Illinois"	"17"	"2018"	"2018"	"2018 Week 25 ending June 23, 2018"	"2018/25"	38	Not Applicable	Not Applicable
	"Illinois"	"17"	"2018"	"2018"	"2018 Week 26 ending June 30, 2018"	"2018/26"	31	Not Applicable	Not Applicable
	"Illinois"	"17"	"2018"	"2018"	"2018 Week 27 ending July 07, 2018"	"2018/27"	39	Not Applicable	Not Applicable
	"Illinois"	"17"	"2018"	"2018"	"2018 Week 28 ending July 14, 2018"	"2018/28"	26	Not Applicable	Not Applicable
	"Illinois"	"17"	"2018"	"2018"	"2018 Week 29 ending July 21, 2018"	"2018/29"	34	Not Applicable	Not Applicable
	"Illinois"	"17"	"2018"	"2018"	"2018 Week 30 ending July 28, 2018"	"2018/30"	44	Not Applicable	Not Applicable
	"Illinois"	"17"	"2018"	"2018"	"2018 Week 31 ending August 04, 2018"	"2018/31"	39	Not Applicable	Not Applicable
	"Illinois"	"17"	"2018"	"2018"	"2018 Week 32 ending August 11, 2018"	"2018/32"	26	Not Applicable	Not Applicable
	"Illinois"	"17"	"2018"	"2018"	"2018 Week 33 ending August 18, 2018"	"2018/33"	22	Not Applicable	Not Applicable
	"Illinois"	"17"	"2018"	"2018"	"2018 Week 34 ending August 25, 2018"	"2018/34"	29	Not Applicable	Not Applicable
	"Illinois"	"17"	"2018"	"2018"	"2018 Week 35 ending September 01, 2018"	"2018/35"	24	Not Applicable	Not Applicable
	"Illinois"	"17"	"2018"	"2018"	"2018 Week 36 ending September 08, 2018"	"2018/36"	29	Not Applicable	Not Applicable
	"Illinois"	"17"	"2018"	"2018"	"2018 Week 37 ending September 15, 2018"	"2018/37"	32	Not Applicable	Not Applicable
	"Illinois"	"17"	"2018"	"2018"	"2018 Week 38 ending September 22, 2018"	"2018/38"	36	Not Applicable	Not Applicable
	"Illinois"	"17"	"2018"	"2018"	"2018 Week 39 ending September 29, 2018"	"2018/39"	36	Not Applicable	Not Applicable
	"Illinois"	"17"	"2018"	"2018"	"2018 Week 40 ending October 06, 2018"	"2018/40"	31	Not Applicable	Not Applicable
	"Illinois"	"17"	"2018"	"2018"	"2018 Week 41 ending October 13, 2018"	"2018/41"	28	Not Applicable	Not Applicable
	"Illinois"	"17"	"2018"	"2018"	"2018 Week 42 ending October 20, 2018"	"2018/42"	32	Not Applicable	Not Applicable
	"Illinois"	"17"	"2018"	"2018"	"2018 Week 43 ending October 27, 2018"	"2018/43"	33	Not Applicable	Not Applicable
	"Illinois"	"17"	"2018"	"2018"	"2018 Week 44 ending November 03, 2018"	"2018/44"	38	Not Applicable	Not Applicable
	"Illinois"	"17"	"2018"	"2018"	"2018 Week 45 ending November 10, 2018"	"2018/45"	38	Not Applicable	Not Applicable
	"Illinois"	"17"	"2018"	"2018"	"2018 Week 46 ending November 17, 2018"	"2018/46"	37	Not Applicable	Not Applicable
	"Illinois"	"17"	"2018"	"2018"	"2018 Week 47 ending November 24, 2018"	"2018/47"	31	Not Applicable	Not Applicable
	"Illinois"	"17"	"2018"	"2018"	"2018 Week 48 ending December 01, 2018"	"2018/48"	39	Not Applicable	Not Applicable
	"Illinois"	"17"	"2018"	"2018"	"2018 Week 49 ending December 08, 2018"	"2018/49"	43	Not Applicable	Not Applicable
	"Illinois"	"17"	"2018"	"2018"	"2018 Week 50 ending December 15, 2018"	"2018/50"	41	Not Applicable	Not Applicable
	"Illinois"	"17"	"2018"	"2018"	"2018 Week 51 ending December 22, 2018"	"2018/51"	30	Not Applicable	Not Applicable
	"Illinois"	"17"	"2018"	"2018"	"2018 Week 52 ending December 29, 2018"	"2018/52"	29	Not Applicable	Not Applicable
	"Illinois"	"17"	"2019"	"2019"	"2019 Week 01 ending January 05, 2019"	"2019/01"	34	Not Applicable	Not Applicable
	"Illinois"	"17"	"2019"	"2019"	"2019 Week 02 ending January 12, 2019"	"2019/02"	23	Not Applicable	Not Applicable
	"Illinois"	"17"	"2019"	"2019"	"2019 Week 03 ending January 19, 2019"	"2019/03"	34	Not Applicable	Not Applicable
	"Illinois"	"17"	"2019"	"2019"	"2019 Week 04 ending January 26, 2019"	"2019/04"	33	Not Applicable	Not Applicable
	"Illinois"	"17"	"2019"	"2019"	"2019 Week 05 ending February 02, 2019"	"2019/05"	39	Not Applicable	Not Applicable
	"Illinois"	"17"	"2019"	"2019"	"2019 Week 06 ending February 09, 2019"	"2019/06"	47	Not Applicable	Not Applicable
	"Illinois"	"17"	"2019"	"2019"	"2019 Week 07 ending February 16, 2019"	"2019/07"	27	Not Applicable	Not Applicable
	"Illinois"	"17"	"2019"	"2019"	"2019 Week 08 ending February 23, 2019"	"2019/08"	33	Not Applicable	Not Applicable
	"Illinois"	"17"	"2019"	"2019"	"2019 Week 09 ending March 02, 2019"	"2019/09"	32	Not Applicable	Not Applicable
	"Illinois"	"17"	"2019"	"2019"	"2019 Week 10 ending March 09, 2019"	"2019/10"	46	Not Applicable	Not Applicable
	"Illinois"	"17"	"2019"	"2019"	"2019 Week 11 ending March 16, 2019"	"2019/11"	39	Not Applicable	Not Applicable
	"Illinois"	"17"	"2019"	"2019"	"2019 Week 12 ending March 23, 2019"	"2019/12"	42	Not Applicable	Not Applicable
	"Illinois"	"17"	"2019"	"2019"	"2019 Week 13 ending March 30, 2019"	"2019/13"	38	Not Applicable	Not Applicable
	"Illinois"	"17"	"2019"	"2019"	"2019 Week 14 ending April 06, 2019"	"2019/14"	36	Not Applicable	Not Applicable
	"Illinois"	"17"	"2019"	"2019"	"2019 Week 15 ending April 13, 2019"	"2019/15"	31	Not Applicable	Not Applicable
	"Illinois"	"17"	"2019"	"2019"	"2019 Week 16 ending April 20, 2019"	"2019/16"	33	Not Applicable	Not Applicable
	"Illinois"	"17"	"2019"	"2019"	"2019 Week 17 ending April 27, 2019"	"2019/17"	48	Not Applicable	Not Applicable
	"Illinois"	"17"	"2019"	"2019"	"2019 Week 18 ending May 04, 2019"	"2019/18"	30	Not Applicable	Not Applicable
	"Illinois"	"17"	"2019"	"2019"	"2019 Week 19 ending May 11, 2019"	"2019/19"	34	Not Applicable	Not Applicable
	"Illinois"	"17"	"2019"	"2019"	"2019 Week 20 ending May 18, 2019"	"2019/20"	35	Not Applicable	Not Applicable
	"Illinois"	"17"	"2019"	"2019"	"2019 Week 21 ending May 25, 2019"	"2019/21"	43	Not Applicable	Not Applicable
	"Illinois"	"17"	"2019"	"2019"	"2019 Week 22 ending June 01, 2019"	"2019/22"	40	Not Applicable	Not Applicable
	"Illinois"	"17"	"2019"	"2019"	"2019 Week 23 ending June 08, 2019"	"2019/23"	32	Not Applicable	Not Applicable
	"Illinois"	"17"	"2019"	"2019"	"2019 Week 24 ending June 15, 2019"	"2019/24"	34	Not Applicable	Not Applicable
	"Illinois"	"17"	"2019"	"2019"	"2019 Week 25 ending June 22, 2019"	"2019/25"	26	Not Applicable	Not Applicable
	"Illinois"	"17"	"2019"	"2019"	"2019 Week 26 ending June 29, 2019"	"2019/26"	29	Not Applicable	Not Applicable
	"Illinois"	"17"	"2019"	"2019"	"2019 Week 27 ending July 06, 2019"	"2019/27"	38	Not Applicable	Not Applicable
	"Illinois"	"17"	"2019"	"2019"	"2019 Week 28 ending July 13, 2019"	"2019/28"	38	Not Applicable	Not Applicable
	"Illinois"	"17"	"2019"	"2019"	"2019 Week 29 ending July 20, 2019"	"2019/29"	32	Not Applicable	Not Applicable
	"Illinois"	"17"	"2019"	"2019"	"2019 Week 30 ending July 27, 2019"	"2019/30"	26	Not Applicable	Not Applicable
	"Illinois"	"17"	"2019"	"2019"	"2019 Week 31 ending August 03, 2019"	"2019/31"	28	Not Applicable	Not Applicable
	"Illinois"	"17"	"2019"	"2019"	"2019 Week 32 ending August 10, 2019"	"2019/32"	29	Not Applicable	Not Applicable
	"Illinois"	"17"	"2019"	"2019"	"2019 Week 33 ending August 17, 2019"	"2019/33"	28	Not Applicable	Not Applicable
	"Illinois"	"17"	"2019"	"2019"	"2019 Week 34 ending August 24, 2019"	"2019/34"	37	Not Applicable	Not Applicable
	"Illinois"	"17"	"2019"	"2019"	"2019 Week 35 ending August 31, 2019"	"2019/35"	30	Not Applicable	Not Applicable
	"Illinois"	"17"	"2019"	"2019"	"2019 Week 36 ending September 07, 2019"	"2019/36"	39	Not Applicable	Not Applicable
	"Illinois"	"17"	"2019"	"2019"	"2019 Week 37 ending September 14, 2019"	"2019/37"	36	Not Applicable	Not Applicable
	"Illinois"	"17"	"2019"	"2019"	"2019 Week 38 ending September 21, 2019"	"2019/38"	33	Not Applicable	Not Applicable
	"Illinois"	"17"	"2019"	"2019"	"2019 Week 39 ending September 28, 2019"	"2019/39"	39	Not Applicable	Not Applicable
	"Illinois"	"17"	"2019"	"2019"	"2019 Week 40 ending October 05, 2019"	"2019/40"	37	Not Applicable	Not Applicable
	"Illinois"	"17"	"2019"	"2019"	"2019 Week 41 ending October 12, 2019"	"2019/41"	40	Not Applicable	Not Applicable
	"Illinois"	"17"	"2019"	"2019"	"2019 Week 42 ending October 19, 2019"	"2019/42"	34	Not Applicable	Not Applicable
	"Illinois"	"17"	"2019"	"2019"	"2019 Week 43 ending October 26, 2019"	"2019/43"	34	Not Applicable	Not Applicable
	"Illinois"	"17"	"2019"	"2019"	"2019 Week 44 ending November 02, 2019"	"2019/44"	32	Not Applicable	Not Applicable
	"Illinois"	"17"	"2019"	"2019"	"2019 Week 45 ending November 09, 2019"	"2019/45"	35	Not Applicable	Not Applicable
	"Illinois"	"17"	"2019"	"2019"	"2019 Week 46 ending November 16, 2019"	"2019/46"	45	Not Applicable	Not Applicable
	"Illinois"	"17"	"2019"	"2019"	"2019 Week 47 ending November 23, 2019"	"2019/47"	28	Not Applicable	Not Applicable
	"Illinois"	"17"	"2019"	"2019"	"2019 Week 48 ending November 30, 2019"	"2019/48"	37	Not Applicable	Not Applicable
	"Illinois"	"17"	"2019"	"2019"	"2019 Week 49 ending December 07, 2019"	"2019/49"	44	Not Applicable	Not Applicable
	"Illinois"	"17"	"2019"	"2019"	"2019 Week 50 ending December 14, 2019"	"2019/50"	50	Not Applicable	Not Applicable
	"Illinois"	"17"	"2019"	"2019"	"2019 Week 51 ending December 21, 2019"	"2019/51"	47	Not Applicable	Not Applicable
